pdays,previous,emp.var.rate,cons.price.idx,euribor3m,nr.employed,pdays_resumen,job_student,default_no,default_unknown,contact_cellular,contact_telephone,month_apr,month_dec,month_mar,month_may,month_oct,month_sep,poutcome_nonexistent,poutcome_success,y
0.1920168896896139,-0.3527626601037893,-0.11164053177414182,-0.6447968293342433,0.2657841547904396,0.40141847701415745,-0.1920184017014514,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,-0.11164053177414182,-0.6447968293342433,0.2657841547904396,0.40141847701415745,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,-1.199566288036307,-1.1786747893777012,-1.3633480428197857,-0.9510298531710947,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,1.6998881143314994,-1.199566288036307,0.5307780924552551,-1.6958830139329837,-2.2153662445748976,-0.1920184017014514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,no
0.1920168896896139,-0.3527626601037893,0.8482939590454156,0.6038167710279779,0.7770205277714264,0.8531669885444984,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,0.6563070608815043,0.73598199892146,0.7168750721266044,0.33428557127590025,-0.1920184017014514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,0.8482939590454156,-0.22047688714986977,0.7787554928381041,0.8531669885444984,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,-1.199566288036307,-1.1786747893777012,-1.359299790997538,-0.9510298531710947,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,-1.199566288036307,-1.1786747893777012,-1.3141906992639216,-0.9510298531710947,-0.1920184017014514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,-1.199566288036307,0.5307780924552551,-1.691256440421844,-2.2153662445748976,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,yes
0.1920168896896139,-0.3527626601037893,-1.199566288036307,-1.1786747893777012,-1.3720228681531732,-0.9510298531710947,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,-0.11164053177414182,-0.6447968293342433,0.23397646190135124,0.40141847701415745,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,-1.903518247970649,-2.382073969671102,-1.586580214732298,-1.271309757630692,-0.1920184017014514,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,yes
0.1920168896896139,-0.3527626601037893,0.8482939590454156,1.5550586086298275,0.7775988494603191,0.8531669885444984,-0.1920184017014514,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no
0.1920168896896139,-0.3527626601037893,0.8482939590454156,-0.22047688714986977,0.7804904579047817,0.8531669885444984,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,yes
0.1920168896896139,-0.3527626601037893,-1.903518247970649,-1.0569436584231795,-1.3939990923310892,-1.271309757630692,-0.1920184017014514,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,no
